id,generous_model,harsh_model,baseline_grade,initial_generous_grade,initial_harsh_grade,final_generous_grade,final_harsh_grade,consensus_grade,actual_grade_0_15,actual_grade_0_100,rounds_used,converged,grade_difference,initial_swap_needed,total_warnings,total_swaps,big_jumps_generous,big_jumps_harsh,small_changes_generous,small_changes_harsh,medium_changes_generous,medium_changes_harsh,no_change_generous,no_change_harsh,total_grade_movement_generous,total_grade_movement_harsh,max_grade_movement_generous,max_grade_movement_harsh,min_grade_movement_generous,min_grade_movement_harsh,avg_grade_movement_generous,avg_grade_movement_harsh,initial_grade_gap,final_grade_gap,total_grade_gap_reduction,efficiency_score,stubbornness_score,volatility_score,generous_bias,harsh_bias,consensus_bias,baseline_bias
1273,CHATGPT,CHATGPT,82,75,42,69,68,68,9.0,60.0,4,True,1,False,0,0,0,1,3,1,0,1,0,0,6,26,3,16,1,2,1.5,6.5,33,1,32,8.0,0.0,0.125,15.0,-18.0,8.0,22.0
1273,CLAUDE,CLAUDE,83,78,45,65,62,64,9.0,60.0,5,True,3,False,1,1,0,0,3,2,1,2,0,0,16,20,10,7,2,3,3.2,4.0,33,3,30,6.0,0.0,0.0,18.0,-15.0,4.0,23.0
1273,QWEN,QWEN,89,87,58,78,76,77,9.0,60.0,6,True,2,False,0,0,0,0,5,4,0,1,0,0,9,18,2,6,1,1,1.5,3.0,29,2,27,4.5,0.0,0.0,27.0,-2.0,17.0,29.0
1273,GROK,GROK,82,70,30,70,30,50,9.0,60.0,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,10.0,-30.0,-10.0,22.0
1273,MISTRAL,MISTRAL,86,92,68,86,83,84,9.0,60.0,8,True,3,False,0,0,0,0,4,5,0,0,4,3,6,15,2,4,1,2,0.75,1.875,24,3,21,2.625,0.4375,0.0,32.0,8.0,24.0,26.0
1273,COMMAND,COMMAND,84,75,41,70,69,70,9.0,60.0,3,True,1,False,1,1,0,1,1,1,1,0,0,0,9,32,7,31,2,1,3.0,10.666666666666666,34,1,33,11.0,0.0,0.16666666666666666,15.0,-19.0,10.0,24.0
1273,GEMMA,GEMMA,88,82,58,76,74,75,9.0,60.0,5,True,2,False,0,0,0,0,4,4,0,0,0,0,6,16,2,5,1,2,1.2,3.2,24,2,22,4.4,0.0,0.0,22.0,-2.0,15.0,28.0
2018,CHATGPT,CHATGPT,67,72,56,68,67,68,9.5,63.3,3,True,1,False,0,0,0,0,2,1,0,1,0,0,4,11,3,9,1,2,1.3333333333333333,3.6666666666666665,16,1,15,5.0,0.0,0.0,8.700000000000003,-7.299999999999997,4.700000000000003,3.700000000000003
2018,CLAUDE,CLAUDE,83,72,38,59,56,58,9.5,63.3,7,True,3,False,0,0,0,0,6,6,0,0,0,0,13,18,4,5,1,2,1.8571428571428572,2.5714285714285716,34,3,31,4.428571428571429,0.0,0.0,8.700000000000003,-25.299999999999997,-5.299999999999997,19.700000000000003
2018,QWEN,QWEN,74,85,42,72,69,70,9.5,63.3,8,True,3,False,0,0,0,0,7,5,0,2,0,0,13,27,3,6,1,1,1.625,3.375,43,3,40,5.0,0.0,0.0,21.700000000000003,-21.299999999999997,6.700000000000003,10.700000000000003
2018,GROK,GROK,78,70,30,70,30,50,9.5,63.3,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,6.700000000000003,-33.3,-13.299999999999997,14.700000000000003
2018,MISTRAL,MISTRAL,78,87,30,79,55,67,9.5,63.3,8,False,24,False,0,0,0,1,4,0,0,0,4,7,8,25,2,25,2,25,1.0,3.125,57,24,33,4.125,0.6875,0.0625,23.700000000000003,-33.3,3.700000000000003,14.700000000000003
2018,COMMAND,COMMAND,69,75,65,70,68,69,9.5,63.3,2,True,2,False,0,0,0,0,1,1,0,0,0,0,5,3,5,3,5,3,2.5,1.5,10,2,8,4.0,0.0,0.0,11.700000000000003,1.7000000000000028,5.700000000000003,5.700000000000003
2018,GEMMA,GEMMA,72,78,58,73,72,72,9.5,63.3,5,True,1,False,0,0,0,0,4,4,0,0,0,0,5,14,2,5,1,2,1.0,2.8,20,1,19,3.8,0.0,0.0,14.700000000000003,-5.299999999999997,8.700000000000003,8.700000000000003
1980,CHATGPT,CHATGPT,95,72,48,66,63,64,6.0,40.0,2,True,3,False,0,0,0,1,0,0,1,0,0,0,6,15,6,15,6,15,3.0,7.5,24,3,21,10.5,0.0,0.25,32.0,8.0,24.0,55.0
1980,CLAUDE,CLAUDE,90,75,35,35,35,35,6.0,40.0,5,True,0,False,1,1,1,0,1,0,1,2,1,2,53,13,37,7,3,6,10.6,2.6,40,0,40,8.0,0.3,0.1,35.0,-5.0,-5.0,50.0
1980,QWEN,QWEN,95,87,42,74,72,73,6.0,40.0,8,True,2,False,0,0,0,0,7,4,0,3,0,0,13,30,3,6,1,2,1.625,3.75,45,2,43,5.375,0.0,0.0,47.0,2.0,33.0,55.0
1980,GROK,GROK,83,70,30,70,30,50,6.0,40.0,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,30.0,-10.0,10.0,43.0
1980,MISTRAL,MISTRAL,78,70,30,66,47,56,6.0,40.0,8,False,19,False,0,0,0,0,3,2,0,1,5,5,4,17,2,10,1,2,0.5,2.125,40,19,21,2.625,0.625,0.0,30.0,-10.0,16.0,38.0
1980,COMMAND,COMMAND,80,75,65,72,70,71,6.0,40.0,3,True,2,False,0,0,0,0,2,2,0,0,0,0,3,5,2,3,1,2,1.0,1.6666666666666667,10,2,8,2.6666666666666665,0.0,0.0,35.0,25.0,31.0,40.0
1980,GEMMA,GEMMA,95,78,58,73,72,72,6.0,40.0,5,True,1,False,0,0,0,0,4,4,0,0,0,0,5,14,2,5,1,2,1.0,2.8,20,1,19,3.8,0.0,0.0,38.0,18.0,32.0,55.0
1415,CHATGPT,CHATGPT,76,78,58,66,66,66,11.0,73.3,3,True,0,False,0,0,0,0,1,2,1,0,0,0,12,8,9,5,3,3,4.0,2.6666666666666665,20,0,20,6.666666666666667,0.0,0.0,4.700000000000003,-15.299999999999997,-7.299999999999997,2.700000000000003
1415,CLAUDE,CLAUDE,95,78,45,50,48,49,11.0,73.3,6,True,2,False,1,1,1,0,4,3,0,1,0,1,38,13,27,7,2,1,6.333333333333333,2.1666666666666665,33,2,31,5.166666666666667,0.08333333333333333,0.08333333333333333,4.700000000000003,-28.299999999999997,-24.299999999999997,21.700000000000003
1415,QWEN,QWEN,89,87,52,78,75,76,11.0,73.3,6,True,3,False,0,0,0,0,5,4,0,1,0,0,9,23,2,6,1,3,1.5,3.8333333333333335,35,3,32,5.333333333333333,0.0,0.0,13.700000000000003,-21.299999999999997,2.700000000000003,15.700000000000003
1415,GROK,GROK,90,70,30,70,30,50,11.0,73.3,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,-3.299999999999997,-43.3,-23.299999999999997,16.700000000000003
1415,MISTRAL,MISTRAL,83,90,30,88,52,70,11.0,73.3,8,False,36,False,0,0,0,1,1,0,0,1,7,6,2,22,2,15,2,7,0.25,2.75,60,36,24,3.0,0.8125,0.0625,16.700000000000003,-43.3,-3.299999999999997,9.700000000000003
1415,COMMAND,COMMAND,78,78,70,77,75,76,11.0,73.3,2,True,2,False,0,0,0,0,1,1,0,0,0,0,1,5,1,5,1,5,0.5,2.5,8,2,6,3.0,0.0,0.0,4.700000000000003,-3.299999999999997,2.700000000000003,4.700000000000003
1415,GEMMA,GEMMA,76,78,62,74,72,73,11.0,73.3,4,True,2,False,0,0,0,0,3,2,0,1,0,0,4,10,2,6,1,2,1.0,2.5,16,2,14,3.5,0.0,0.0,4.700000000000003,-11.299999999999997,-0.29999999999999716,2.700000000000003
1212,CHATGPT,CHATGPT,84,63,22,44,43,44,7.5,50.0,5,True,1,False,0,0,0,0,3,2,1,2,0,0,19,21,12,8,1,3,3.8,4.2,41,1,40,8.0,0.0,0.0,13.0,-28.0,-6.0,34.0
1212,CLAUDE,CLAUDE,84,35,15,18,15,16,7.5,50.0,7,True,3,False,3,3,1,1,4,2,1,0,0,3,38,21,15,15,2,3,5.428571428571429,3.0,20,3,17,2.4285714285714284,0.21428571428571427,0.14285714285714285,-15.0,-35.0,-34.0,34.0
1212,QWEN,QWEN,67,45,0,32,31,32,7.5,50.0,8,True,1,False,0,0,0,1,7,5,0,1,0,0,13,31,3,15,1,1,1.625,3.875,45,1,44,5.5,0.0,0.0625,-5.0,-50.0,-18.0,17.0
1212,GROK,GROK,73,70,30,70,30,50,7.5,50.0,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,20.0,-20.0,0.0,23.0
1212,MISTRAL,MISTRAL,67,78,30,69,45,57,7.5,50.0,8,False,24,False,0,0,0,0,4,3,0,0,4,5,9,15,3,5,1,5,1.125,1.875,48,24,24,3.0,0.5625,0.0,28.0,-20.0,7.0,17.0
1212,COMMAND,COMMAND,75,65,45,60,57,58,7.5,50.0,3,True,3,False,0,0,0,0,1,1,0,1,1,0,5,12,5,10,5,2,1.6666666666666667,4.0,20,3,17,5.666666666666667,0.16666666666666666,0.0,15.0,-5.0,8.0,25.0
1212,GEMMA,GEMMA,74,78,52,73,70,72,7.5,50.0,5,True,3,False,0,0,0,0,4,3,0,1,0,0,5,18,2,6,1,2,1.0,3.6,26,3,23,4.6,0.0,0.0,28.0,2.0,22.0,24.0
2165,CHATGPT,CHATGPT,75,78,58,73,72,72,14.0,93.3,3,True,1,False,0,0,0,0,2,0,0,2,0,0,5,14,3,8,2,6,1.6666666666666667,4.666666666666667,20,1,19,6.333333333333333,0.0,0.0,-15.299999999999997,-35.3,-21.299999999999997,-18.299999999999997
2165,CLAUDE,CLAUDE,80,78,58,71,71,71,14.0,93.3,5,True,0,False,0,0,0,0,4,4,0,0,0,0,7,13,3,4,1,2,1.4,2.6,20,0,20,4.0,0.0,0.0,-15.299999999999997,-35.3,-22.299999999999997,-13.299999999999997
2165,QWEN,QWEN,82,87,63,81,79,80,14.0,93.3,6,True,2,False,0,0,0,0,5,5,0,0,0,0,6,16,2,5,1,1,1.0,2.6666666666666665,24,2,22,3.6666666666666665,0.0,0.0,-6.299999999999997,-30.299999999999997,-13.299999999999997,-11.299999999999997
2165,GROK,GROK,89,70,30,70,30,50,14.0,93.3,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,-23.299999999999997,-63.3,-43.3,-4.299999999999997
2165,MISTRAL,MISTRAL,81,92,30,88,65,76,14.0,93.3,8,False,23,False,0,0,0,1,2,2,0,0,6,5,4,35,2,25,2,5,0.5,4.375,62,23,39,4.875,0.6875,0.0625,-1.2999999999999972,-63.3,-17.299999999999997,-12.299999999999997
2165,COMMAND,COMMAND,83,85,65,74,72,73,14.0,93.3,3,True,2,False,0,0,0,0,1,2,1,0,0,0,11,7,10,5,1,2,3.6666666666666665,2.3333333333333335,20,2,18,6.0,0.0,0.0,-8.299999999999997,-28.299999999999997,-20.299999999999997,-10.299999999999997
2165,GEMMA,GEMMA,83,85,68,80,78,79,14.0,93.3,5,True,2,False,0,0,0,0,4,4,0,0,0,0,5,10,2,4,1,1,1.0,2.0,17,2,15,3.0,0.0,0.0,-8.299999999999997,-25.299999999999997,-14.299999999999997,-10.299999999999997
2011,CHATGPT,CHATGPT,79,72,52,63,62,62,10.0,66.7,3,True,1,False,0,0,0,0,1,1,1,1,0,0,9,10,6,6,3,4,3.0,3.3333333333333335,20,1,19,6.333333333333333,0.0,0.0,5.299999999999997,-14.700000000000003,-4.700000000000003,12.299999999999997
2011,CLAUDE,CLAUDE,78,72,42,63,60,62,10.0,66.7,6,True,3,False,0,0,0,0,5,5,0,0,0,0,9,18,4,5,1,2,1.5,3.0,30,3,27,4.5,0.0,0.0,5.299999999999997,-24.700000000000003,-4.700000000000003,11.299999999999997
2011,QWEN,QWEN,77,85,42,72,70,71,10.0,66.7,8,True,2,False,0,0,0,0,7,5,0,2,0,0,13,28,3,6,1,2,1.625,3.5,43,2,41,5.125,0.0,0.0,18.299999999999997,-24.700000000000003,4.299999999999997,10.299999999999997
2011,GROK,GROK,71,70,30,70,30,50,10.0,66.7,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,3.299999999999997,-36.7,-16.700000000000003,4.299999999999997
2011,MISTRAL,MISTRAL,79,70,30,65,45,55,10.0,66.7,8,False,20,False,0,0,0,1,3,0,0,0,5,7,5,15,2,15,1,15,0.625,1.875,40,20,20,2.5,0.75,0.0625,3.299999999999997,-36.7,-11.700000000000003,12.299999999999997
2011,COMMAND,COMMAND,71,65,45,70,67,68,10.0,66.7,3,True,3,False,2,2,0,1,1,1,0,0,1,0,3,30,3,25,3,5,1.0,10.0,20,3,17,5.666666666666667,0.16666666666666666,0.16666666666666666,-1.7000000000000028,-21.700000000000003,1.2999999999999972,4.299999999999997
2011,GEMMA,GEMMA,69,78,52,72,70,71,10.0,66.7,5,True,2,False,0,0,0,0,4,3,0,1,0,0,6,18,2,6,1,2,1.2,3.6,26,2,24,4.8,0.0,0.0,11.299999999999997,-14.700000000000003,4.299999999999997,2.299999999999997
1714,CHATGPT,CHATGPT,76,76,58,69,68,68,11.0,73.3,3,True,1,False,0,0,0,0,1,1,1,1,0,0,7,10,6,8,1,2,2.3333333333333335,3.3333333333333335,18,1,17,5.666666666666667,0.0,0.0,2.700000000000003,-15.299999999999997,-5.299999999999997,2.700000000000003
1714,CLAUDE,CLAUDE,87,78,42,48,46,47,11.0,73.3,6,True,2,False,1,1,1,0,4,4,0,0,0,1,40,14,31,5,2,2,6.666666666666667,2.3333333333333335,36,2,34,5.666666666666667,0.08333333333333333,0.08333333333333333,4.700000000000003,-31.299999999999997,-26.299999999999997,13.700000000000003
1714,QWEN,QWEN,80,87,48,76,73,74,11.0,73.3,7,True,3,False,0,0,0,0,6,5,0,1,0,0,11,25,2,6,1,3,1.5714285714285714,3.5714285714285716,39,3,36,5.142857142857143,0.0,0.0,13.700000000000003,-25.299999999999997,0.7000000000000028,6.700000000000003
1714,GROK,GROK,84,70,30,70,30,50,11.0,73.3,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,-3.299999999999997,-43.3,-23.299999999999997,10.700000000000003
1714,MISTRAL,MISTRAL,80,70,68,70,68,69,11.0,73.3,1,True,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2,2,0,0.0,0.0,0.0,-3.299999999999997,-5.299999999999997,-4.299999999999997,6.700000000000003
1714,COMMAND,COMMAND,82,75,65,70,67,68,11.0,73.3,2,True,3,False,0,0,0,0,1,1,0,0,0,0,5,2,5,2,5,2,2.5,1.0,10,3,7,3.5,0.0,0.0,1.7000000000000028,-8.299999999999997,-5.299999999999997,8.700000000000003
1714,GEMMA,GEMMA,83,78,58,73,72,72,11.0,73.3,5,True,1,False,0,0,0,0,4,4,0,0,0,0,5,14,2,5,1,2,1.0,2.8,20,1,19,3.8,0.0,0.0,4.700000000000003,-15.299999999999997,-1.2999999999999972,9.700000000000003
720,CHATGPT,CHATGPT,91,72,48,67,65,66,10.5,70.0,3,True,2,False,0,0,0,0,2,1,0,1,0,0,5,17,4,12,1,5,1.6666666666666667,5.666666666666667,24,2,22,7.333333333333333,0.0,0.0,2.0,-22.0,-4.0,21.0
720,CLAUDE,CLAUDE,85,78,42,25,6,16,10.5,70.0,8,False,19,False,3,3,3,2,4,5,0,1,1,0,181,92,63,52,2,2,22.625,11.5,36,19,17,2.125,0.0625,0.3125,8.0,-28.0,-54.0,15.0
720,QWEN,QWEN,90,87,45,75,72,74,10.5,70.0,8,True,3,False,0,0,0,0,7,5,0,2,0,0,12,27,2,7,1,2,1.5,3.375,42,3,39,4.875,0.0,0.0,17.0,-25.0,4.0,20.0
720,GROK,GROK,86,70,30,70,30,50,10.5,70.0,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,0.0,-40.0,-20.0,16.0
720,MISTRAL,MISTRAL,93,87,62,85,65,75,10.5,70.0,8,False,20,False,0,0,0,0,1,1,0,0,7,7,2,3,2,3,2,3,0.25,0.375,25,20,5,0.625,0.875,0.0,17.0,-8.0,5.0,23.0
720,COMMAND,COMMAND,81,72,65,70,68,69,10.5,70.0,2,True,2,True,1,1,0,0,1,1,0,0,0,0,2,3,2,3,2,3,1.0,1.5,7,2,5,2.5,0.0,0.0,2.0,-5.0,-1.0,11.0
720,GEMMA,GEMMA,95,78,62,74,72,73,10.5,70.0,4,True,2,False,0,0,0,0,3,2,0,1,0,0,4,10,2,6,1,2,1.0,2.5,16,2,14,3.5,0.0,0.0,8.0,-8.0,3.0,25.0
1344,CHATGPT,CHATGPT,66,70,54,67,65,66,6.0,40.0,3,True,2,False,0,0,0,0,2,1,0,1,0,0,3,11,2,6,1,5,1.0,3.6666666666666665,16,2,14,4.666666666666667,0.0,0.0,30.0,14.0,26.0,26.0
1344,CLAUDE,CLAUDE,54,72,28,59,57,58,6.0,40.0,8,True,2,False,0,0,0,0,7,5,0,2,0,0,13,29,3,7,1,1,1.625,3.625,44,2,42,5.25,0.0,0.0,32.0,-12.0,18.0,14.0
1344,QWEN,QWEN,63,87,42,78,75,76,6.0,40.0,6,True,3,False,0,0,0,1,5,3,0,1,0,0,9,33,2,16,1,3,1.5,5.5,45,3,42,7.0,0.0,0.08333333333333333,47.0,2.0,36.0,23.0
1344,GROK,GROK,62,70,30,70,30,50,6.0,40.0,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,30.0,-10.0,10.0,22.0
1344,MISTRAL,MISTRAL,59,87,45,82,62,72,6.0,40.0,8,False,20,False,0,0,0,0,2,1,0,2,6,5,5,17,3,7,2,4,0.625,2.125,42,20,22,2.75,0.6875,0.0,47.0,5.0,32.0,19.0
1344,COMMAND,COMMAND,50,65,45,70,68,69,6.0,40.0,3,True,2,False,2,2,0,1,1,1,0,0,1,0,2,30,2,25,2,5,0.6666666666666666,10.0,20,2,18,6.0,0.16666666666666666,0.16666666666666666,25.0,5.0,29.0,10.0
1344,GEMMA,GEMMA,58,78,58,73,72,72,6.0,40.0,5,True,1,False,0,0,0,0,4,4,0,0,0,0,5,14,2,5,1,2,1.0,2.8,20,1,19,3.8,0.0,0.0,38.0,18.0,32.0,18.0
1612,CHATGPT,CHATGPT,64,72,46,66,63,64,8.0,53.3,3,True,3,False,0,0,0,0,2,1,0,1,0,0,6,17,4,14,2,3,2.0,5.666666666666667,26,3,23,7.666666666666667,0.0,0.0,18.700000000000003,-7.299999999999997,10.700000000000003,10.700000000000003
1612,CLAUDE,CLAUDE,67,72,32,8,2,5,8.0,53.3,8,False,6,False,3,3,2,0,5,4,1,3,0,1,133,39,60,13,2,2,16.625,4.875,40,6,34,4.25,0.0625,0.125,18.700000000000003,-21.299999999999997,-48.3,13.700000000000003
1612,QWEN,QWEN,68,84,42,73,72,72,8.0,53.3,7,True,1,False,1,1,0,0,6,3,0,3,0,0,12,31,2,10,2,2,1.7142857142857142,4.428571428571429,42,1,41,5.857142857142857,0.0,0.0,30.700000000000003,-11.299999999999997,18.700000000000003,14.700000000000003
1612,GROK,GROK,51,70,30,70,30,50,8.0,53.3,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,16.700000000000003,-23.299999999999997,-3.299999999999997,-2.299999999999997
1612,MISTRAL,MISTRAL,52,70,30,64,40,52,8.0,53.3,8,False,24,False,0,0,0,0,3,2,0,0,5,6,6,10,3,5,1,5,0.75,1.25,40,24,16,2.0,0.6875,0.0,16.700000000000003,-23.299999999999997,-1.2999999999999972,-1.2999999999999972
1612,COMMAND,COMMAND,50,65,45,70,68,69,8.0,53.3,3,True,2,False,1,1,0,1,0,1,0,0,2,0,0,28,0,25,0,3,0.0,9.333333333333334,20,2,18,6.0,0.3333333333333333,0.16666666666666666,11.700000000000003,-8.299999999999997,15.700000000000003,-3.299999999999997
1612,GEMMA,GEMMA,55,78,52,72,70,71,8.0,53.3,6,True,2,False,0,0,0,0,5,4,0,1,0,0,6,18,2,6,1,2,1.0,3.0,26,2,24,4.0,0.0,0.0,24.700000000000003,-1.2999999999999972,17.700000000000003,1.7000000000000028
1989,CHATGPT,CHATGPT,65,72,52,65,65,65,8.5,56.7,3,True,0,False,0,0,0,0,1,1,1,1,0,0,7,13,6,10,1,3,2.3333333333333335,4.333333333333333,20,0,20,6.666666666666667,0.0,0.0,15.299999999999997,-4.700000000000003,8.299999999999997,8.299999999999997
1989,CLAUDE,CLAUDE,72,78,45,67,64,66,8.5,56.7,6,True,3,False,0,0,0,0,5,2,0,2,0,1,11,19,3,7,1,2,1.8333333333333333,3.1666666666666665,33,3,30,5.0,0.08333333333333333,0.0,21.299999999999997,-11.700000000000003,9.299999999999997,15.299999999999997
1989,QWEN,QWEN,80,87,42,74,74,74,8.5,56.7,7,True,0,False,0,0,0,0,6,2,0,4,0,0,13,32,3,7,2,2,1.8571428571428572,4.571428571428571,45,0,45,6.428571428571429,0.0,0.0,30.299999999999997,-14.700000000000003,17.299999999999997,23.299999999999997
1989,GROK,GROK,67,70,30,70,30,50,8.5,56.7,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,13.299999999999997,-26.700000000000003,-6.700000000000003,10.299999999999997
1989,MISTRAL,MISTRAL,74,70,30,64,35,50,8.5,56.7,8,False,29,False,0,0,0,0,5,1,0,0,3,7,6,5,2,5,1,5,0.75,0.625,40,29,11,1.375,0.625,0.0,13.299999999999997,-26.700000000000003,-6.700000000000003,17.299999999999997
1989,COMMAND,COMMAND,67,67,50,73,70,72,8.5,56.7,3,True,3,False,2,2,0,1,1,0,0,1,1,0,5,31,5,25,5,6,1.6666666666666667,10.333333333333334,17,3,14,4.666666666666667,0.16666666666666666,0.16666666666666666,10.299999999999997,-6.700000000000003,15.299999999999997,10.299999999999997
1989,GEMMA,GEMMA,79,78,58,73,72,72,8.5,56.7,5,True,1,False,0,0,0,0,4,4,0,0,0,0,5,14,2,5,1,2,1.0,2.8,20,1,19,3.8,0.0,0.0,21.299999999999997,1.2999999999999972,15.299999999999997,22.299999999999997
1360,CHATGPT,CHATGPT,95,72,62,66,66,66,10.0,66.7,3,True,0,False,0,0,0,0,2,2,0,0,0,0,6,4,3,3,3,1,2.0,1.3333333333333333,10,0,10,3.3333333333333335,0.0,0.0,5.299999999999997,-4.700000000000003,-0.7000000000000028,28.299999999999997
1360,CLAUDE,CLAUDE,79,75,32,45,42,44,10.0,66.7,4,True,3,False,1,1,1,0,1,2,0,1,1,0,33,13,30,6,3,3,8.25,3.25,43,3,40,10.0,0.125,0.125,8.299999999999997,-34.7,-22.700000000000003,12.299999999999997
1360,QWEN,QWEN,86,87,42,76,75,76,10.0,66.7,6,True,1,False,0,0,0,1,5,3,0,1,0,0,11,33,3,16,2,3,1.8333333333333333,5.5,45,1,44,7.333333333333333,0.0,0.08333333333333333,20.299999999999997,-24.700000000000003,9.299999999999997,19.299999999999997
1360,GROK,GROK,95,70,30,70,30,50,10.0,66.7,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,3.299999999999997,-36.7,-16.700000000000003,28.299999999999997
1360,MISTRAL,MISTRAL,82,70,30,67,45,56,10.0,66.7,8,False,22,False,0,0,0,0,2,1,0,1,6,6,3,15,2,10,1,5,0.375,1.875,40,22,18,2.25,0.75,0.0,3.299999999999997,-36.7,-10.700000000000003,15.299999999999997
1360,COMMAND,COMMAND,87,78,65,75,72,74,10.0,66.7,3,True,3,False,1,1,0,0,2,2,0,0,0,0,6,10,3,5,3,5,2.0,3.3333333333333335,13,3,10,3.3333333333333335,0.0,0.0,11.299999999999997,-1.7000000000000028,7.299999999999997,20.299999999999997
1360,GEMMA,GEMMA,85,78,58,73,72,72,10.0,66.7,5,True,1,False,0,0,0,0,4,4,0,0,0,0,5,14,2,5,1,2,1.0,2.8,20,1,19,3.8,0.0,0.0,11.299999999999997,-8.700000000000003,5.299999999999997,18.299999999999997
2037,CHATGPT,CHATGPT,90,69,55,62,60,61,10.5,70.0,2,True,2,False,0,0,0,0,0,1,1,0,0,0,7,5,7,5,7,5,3.5,2.5,14,2,12,6.0,0.0,0.0,-1.0,-15.0,-9.0,20.0
2037,CLAUDE,CLAUDE,92,78,42,42,42,42,10.5,70.0,5,True,0,False,1,1,1,0,2,2,1,0,0,2,46,10,31,5,2,5,9.2,2.0,36,0,36,7.2,0.2,0.1,8.0,-28.0,-28.0,22.0
2037,QWEN,QWEN,81,87,52,76,74,75,10.5,70.0,6,True,2,False,0,0,0,0,5,3,0,2,0,0,11,22,3,6,2,3,1.8333333333333333,3.6666666666666665,35,2,33,5.5,0.0,0.0,17.0,-18.0,5.0,11.0
2037,GROK,GROK,79,70,30,70,30,50,10.5,70.0,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,0.0,-40.0,-20.0,9.0
2037,MISTRAL,MISTRAL,92,87,30,83,52,68,10.5,70.0,8,False,31,False,0,0,0,1,3,0,0,1,5,6,4,22,2,15,1,7,0.5,2.75,57,31,26,3.25,0.6875,0.0625,17.0,-40.0,-2.0,22.0
2037,COMMAND,COMMAND,89,78,67,76,74,75,10.5,70.0,3,True,2,False,0,0,0,0,2,2,0,0,0,0,2,7,1,5,1,2,0.6666666666666666,2.3333333333333335,11,2,9,3.0,0.0,0.0,8.0,-3.0,5.0,19.0
2037,GEMMA,GEMMA,84,78,58,73,72,72,10.5,70.0,5,True,1,False,0,0,0,0,4,4,0,0,0,0,5,14,2,5,1,2,1.0,2.8,20,1,19,3.8,0.0,0.0,8.0,-12.0,2.0,14.0
591,CHATGPT,CHATGPT,82,70,46,62,60,61,12.0,80.0,3,True,2,False,1,1,0,0,1,1,1,1,0,0,10,16,7,12,3,4,3.3333333333333335,5.333333333333333,24,2,22,7.333333333333333,0.0,0.0,-10.0,-34.0,-19.0,2.0
591,CLAUDE,CLAUDE,84,78,42,67,67,67,12.0,80.0,6,True,0,False,0,0,0,0,5,3,0,2,0,0,11,25,4,8,1,3,1.8333333333333333,4.166666666666667,36,0,36,6.0,0.0,0.0,-2.0,-38.0,-13.0,4.0
591,QWEN,QWEN,91,87,52,76,75,76,12.0,80.0,7,True,1,False,0,0,0,0,6,5,0,1,0,0,11,23,2,6,1,1,1.5714285714285714,3.2857142857142856,35,1,34,4.857142857142857,0.0,0.0,7.0,-28.0,-4.0,11.0
591,GROK,GROK,86,70,30,70,30,50,12.0,80.0,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,-10.0,-50.0,-30.0,6.0
591,MISTRAL,MISTRAL,88,92,30,84,62,73,12.0,80.0,8,False,22,False,0,0,0,1,5,3,0,1,3,3,8,32,3,15,1,2,1.0,4.0,62,22,40,5.0,0.375,0.0625,12.0,-50.0,-7.0,8.0
